Cidade,UF,Latitude,Longitude
Cedral,SP,-20.913863935904747,-49.26389210813078
Cerqueira César,SP,-23.05924753870716,-49.14379370151248
Cerquilho,SP,-23.187114407736804,-47.75713322824417
Cesário Lange,SP,-23.216500665856106,-47.90389372407984
Charqueada,SP,-22.530163107134396,-47.74619800221591
Clementina,SP,-21.570315540844483,-50.460067291781236
Colina,SP,-20.746149609433914,-48.588857826360375
Colômbia,SP,-20.266842619509145,-48.72173790069772
Conchal,SP,-22.36929119064462,-47.14113420429347
Conchas,SP,-22.96558362570275,-48.047101919015425
Cordeirópolis,SP,-22.479546160515444,-47.41467184486066
Coroados,SP,-21.37554695471794,-50.30338083098568
Coronel Macedo,SP,-23.630087221974055,-49.306883681493844
Corumbataí,SP,-22.236386153303556,-47.61106585073252
Cosmópolis,SP,-22.65163013943137,-47.18636454061145
Cosmorama,SP,-20.44247623152769,-49.774593581590594
Cotia,SP,-23.675114858177455,-46.96049902598524
Cravinhos,SP,-21.33963078831923,-47.74456746949686
Cristais Paulista,SP,-20.371302052305303,-47.4009013893861
Cruzália,SP,-22.737974708171503,-50.769059492382134
Cruzeiro,SP,-22.551407707886078,-45.00630764069781
Cubatão,SP,-23.865886183651565,-46.4081887342772
Cunha,SP,-23.05271933734583,-44.94207444396871
Descalvado,SP,-21.88114246671446,-47.65460457053707
Diadema,SP,-23.69720956245986,-46.61142777751107
Dirce Reis,SP,-20.448443358728234,-50.62812382507895
Divinolândia,SP,-21.661663811090413,-46.69741184301478
Dobrada,SP,-21.516119351659405,-48.35732223378143
Dois Córregos,SP,-22.395779535747444,-48.34051599630755
Dolcinópolis,SP,-20.117231560465733,-50.528285337899604
Dourado,SP,-22.117279382161023,-48.33353067097529
Dracena,SP,-21.5566671665347,-51.58404622790541
Duartina,SP,-22.393264329157567,-49.413365608047926
Dumont,SP,-21.24708423224881,-47.97980925855726
Echaporã,SP,-22.44818023007055,-50.200613270423645
Eldorado,SP,-24.494816803139752,-48.233581289073534
Elias Fausto,SP,-23.070623074733764,-47.37065566810217
Elisiário,SP,-21.161287762692087,-49.092082455690935
Embaúba,SP,-20.952881600660323,-48.84754296932954
Embu das Artes,SP,-23.65132990825982,-46.85151276181143
Embu-Guaçu,SP,-23.8542786684703,-46.83064934106134
Emilianópolis,SP,-21.800957944334804,-51.472155381836785
Engenheiro Coelho,SP,-22.4870875170177,-47.174793973508926
Espírito Santo do Pinhal,SP,-22.19245757627412,-46.793323925538395
Espírito Santo do Turvo,SP,-22.67087996002113,-49.43294938477282
Estrela d'Oeste,SP,-20.26569787570921,-50.411465326026686
Estrela do Norte,SP,-22.48559337467855,-51.66906943690506
Euclides da Cunha Paulista,SP,-22.518929789836765,-52.58859767358495
Fartura,SP,-23.390129674397237,-49.519693959068235
Fernandópolis,SP,-20.27168758697604,-50.2830221857084
Fernando Prestes,SP,-21.310249266049777,-48.695663119059574
Fernão,SP,-22.365780831481214,-49.54235804466135
Ferraz de Vasconcelos,SP,-23.56102896707129,-46.37392546806154
Flora Rica,SP,-21.69843465851004,-51.37427509074891
Floreal,SP,-20.669556131786223,-50.15480677482233
Flórida Paulista,SP,-21.53986634563004,-51.17063997242704
Florínea,SP,-22.88119177615622,-50.69530692513823
Franca,SP,-20.555158920656925,-47.381100228475944
Francisco Morato,SP,-23.273706269082993,-46.7235079769641
Franco da Rocha,SP,-23.31416490655508,-46.73575223978427
Gabriel Monteiro,SP,-21.49958173674419,-50.56475034778471
Gália,SP,-22.320429822575964,-49.57774664109069
Garça,SP,-22.230979421034696,-49.68962337450792
Gastão Vidigal,SP,-20.80427735682336,-50.2027842712362
Gavião Peixoto,SP,-21.791583182855344,-48.447916135290534
General Salgado,SP,-20.638226534610986,-50.415777060859675
Getulina,SP,-21.783240695133014,-50.02793081243928
Glicério,SP,-21.340186641807545,-50.198865525859375
Guaiçara,SP,-21.569416823243433,-49.76271351016793
Guaimbê,SP,-21.8784775798507,-49.86063172454254
Guaíra,SP,-20.313941608823203,-48.364158776227555
Guapiaçu,SP,-20.74282466118962,-49.189908857605886
Guapiara,SP,-24.21250348100961,-48.55584557653044
Guará,SP,-20.482560461623404,-47.775256347080386
Guaraçaí,SP,-21.08628590216708,-51.27939524018274
Guaraci,SP,-20.374639933369732,-49.002742553896006
Guarani d'Oeste,SP,-20.06682977770031,-50.34460632656255
Guarantã,SP,-21.91610060097991,-49.588387476779396
Guararapes,SP,-21.284981022377288,-50.69512488629598
Guararema,SP,-23.42753802786231,-46.05857465047471
Guaratinguetá,SP,-22.793382316852487,-45.232898712325344
Guareí,SP,-23.370454929373402,-48.21912557403904
Guariba,SP,-21.395929366812247,-48.22655555677101
Guarujá,SP,-23.951229328538787,-46.23520539184589
Guarulhos,SP,-23.40266548145858,-46.454864180298785
Guatapará,SP,-21.453249095571767,-47.97991095047535
Guzolândia,SP,-20.62847419310279,-50.71364145094562
Herculândia,SP,-21.962272664783445,-50.37311087111203
Holambra,SP,-22.630287658203887,-47.06502956690054
Hortolândia,SP,-22.87842261719585,-47.207721225332115
Iacanga,SP,-21.890859551588882,-49.039632390170574
Iacri,SP,-21.799829836392266,-50.61944593612777
Iaras,SP,-22.819092585156117,-49.10683702948841
Ibaté,SP,-21.95087532290781,-48.027271743123535
Ibirá,SP,-21.074695920067416,-49.22034987821226
Ibirarema,SP,-22.81328958509043,-50.07692233025831
Ibitinga,SP,-21.792899721210116,-48.847842988742734
Ibiúna,SP,-23.802246309367714,-47.215227800198456
Icém,SP,-20.367221159058488,-49.18529556340085
Iepê,SP,-22.648564857057494,-51.05719142469732
Igaraçu do Tietê,SP,-22.541733789158076,-48.57455187143955
Igarapava,SP,-20.063661542217194,-47.682466139906076
Igaratá,SP,-23.13479085611566,-46.15035012591717
Iguape,SP,-24.54937338557805,-47.47430308561022
Ilhabela,SP,-23.848458676283116,-45.32318097126184
Ilha Comprida,SP,-24.858909678933074,-47.71533577585492
Ilha Solteira,SP,-20.431357872668038,-51.2589463629917
Indaiatuba,SP,-23.106043665315813,-47.20250456999596
Indiana,SP,-22.1332245486754,-51.262555136338584
Indiaporã,SP,-19.947906453361274,-50.26366953571087
Inúbia Paulista,SP,-21.738995107853363,-50.957413464727324
Ipaussu,SP,-23.065115679590015,-49.60812493265904
Iperó,SP,-23.4044688423127,-47.62911373104947
Ipeúna,SP,-22.423887382033396,-47.71603057301083
Ipiguá,SP,-20.647969883479863,-49.40353098329118
Iporanga,SP,-24.51256251378399,-48.546297155861375
Ipuã,SP,-20.417457685995952,-48.06649760227566
Iracemápolis,SP,-22.59366482639733,-47.52423090682414
Irapuã,SP,-21.267680960541007,-49.39744315897164
Irapuru,SP,-21.484064761238606,-51.34647187640653
Itaberá,SP,-23.871188000289187,-49.142498877750924
Itaí,SP,-23.47134544287597,-49.054188841568745
Itajobi,SP,-21.35551504283133,-49.0537152034648
Itaju,SP,-21.95160737533683,-48.793950645626104
Itanhaém,SP,-24.09223450995626,-46.83451904131375
Itaoca,SP,-24.617872180640042,-48.83900528396685
Itapecerica da Serra,SP,-23.737193756600515,-46.858831817906236
Itapetininga,SP,-23.64534743390145,-48.123283623179056
Itapeva,SP,-23.91378483282906,-48.87171914985549
Itapevi,SP,-23.550942202089235,-46.96766716966593
Itapira,SP,-22.43191307925735,-46.77209623063819
Itapirapuã Paulista,SP,-24.568946964073408,-49.2229286300691
Itápolis,SP,-21.548042136040873,-48.8154873847208
Itaporanga,SP,-23.672888744448716,-49.458498714862664
Itapuí,SP,-22.250814415858663,-48.701449760230666
Itapura,SP,-20.595046427448146,-51.440568343811094
Itaquaquecetuba,SP,-23.461458784167537,-46.33387938428867
Itararé,SP,-24.0803752289094,-49.303591668530174
Itariri,SP,-24.29266353975725,-47.12813387764937
Itatiba,SP,-23.00668447435885,-46.81430380457922
Itatinga,SP,-23.153552403884483,-48.62938363189066
Itirapina,SP,-22.29453890999851,-47.83405609718322
Itirapuã,SP,-20.657552876874576,-47.16940207421945
Itobi,SP,-21.748965130680205,-46.92199024455706
Itu,SP,-23.30709521676423,-47.28462526419753
Itupeva,SP,-23.146476891234634,-47.068384074628526
Ituverava,SP,-20.329495626485944,-47.809613070882605
Jaborandi,SP,-20.64997325114255,-48.41595866015948
Jaboticabal,SP,-21.218285266371968,-48.28793506512986
Jacareí,SP,-23.298847323772954,-45.99051791454982
Jaci,SP,-20.945023120097837,-49.58116314236396
Jacupiranga,SP,-24.777202347899564,-48.05384696668404
Jaguariúna,SP,-22.6919711809593,-47.012779835968374
Jales,SP,-20.285773416129004,-50.55409645068955
Jambeiro,SP,-23.279273490453196,-45.71059163303241
Jandira,SP,-23.54414059802154,-46.899705230857194
Jardinópolis,SP,-20.99202760882717,-47.8260436214124
Jarinu,SP,-23.111947425496215,-46.721307143718896
Jaú,SP,-22.29600504285184,-48.55601297577004
Jeriquara,SP,-20.34012802916244,-47.574193475878566
Joanópolis,SP,-22.938796147511717,-46.20918526790846
João Ramalho,SP,-22.27780440780349,-50.79910785637393
José Bonifácio,SP,-21.089312631201803,-49.77929125488121
Júlio Mesquita,SP,-21.97293705151825,-49.79335546986202
Jumirim,SP,-23.099618316099452,-47.788130136687435
Jundiaí,SP,-23.194564968802872,-46.913007675125364
Junqueirópolis,SP,-21.448740287532296,-51.435041491811155
Juquiá,SP,-24.213563985823697,-47.652248999557685
Juquitiba,SP,-23.955166681753955,-47.02463030388872
Lagoinha,SP,-23.08577430900967,-45.206779886759634
Laranjal Paulista,SP,-23.01212483391957,-47.8656757009066
Lavínia,SP,-21.150658517083905,-51.032568309980554
Lavrinhas,SP,-22.520320216289644,-44.88885765661151
Leme,SP,-22.17213622553868,-47.33760575631962
Lençóis Paulista,SP,-22.676026406470097,-48.8250253921151
Limeira,SP,-22.59846636194353,-47.36369942075689
Lindóia,SP,-22.513388542469848,-46.65503141310182
Lins,SP,-21.649713797789556,-49.682861669724495
Lorena,SP,-22.793911704459934,-45.06001618077922
Lourdes,SP,-20.949140695808925,-50.234033593806245
Louveira,SP,-23.084036686192494,-46.93762756979618
Lucélia,SP,-21.644026120449467,-50.99163265112722
Lucianópolis,SP,-22.47332970245059,-49.550291783425784
Luís Antônio,SP,-21.552612899113537,-47.781898239859366
Luiziânia,SP,-21.672605842793146,-50.35084992011877
Lupércio,SP,-22.42720057679924,-49.816983221865904
Lutécia,SP,-22.32521524068219,-50.38547917488798
Macatuba,SP,-22.487108093476845,-48.719383868042456
Macaubal,SP,-20.837896253153186,-49.97499672333644
Macedônia,SP,-20.09806940196988,-50.181547800355055
Magda,SP,-20.596418106408805,-50.22999958258719
Mairinque,SP,-23.507923235518874,-47.2292840292988
Mairiporã,SP,-23.317247934743502,-46.56126858089258
Manduri,SP,-23.04697944770618,-49.30364663978801
Marabá Paulista,SP,-22.12763438144633,-52.056565783503906
Maracaí,SP,-22.652236823202582,-50.74539574834847
Marapoama,SP,-21.255502174577305,-49.13775641158309
Mariápolis,SP,-21.779147861059926,-51.17180247659329
Marília,SP,-22.17756765427718,-49.983062094405184
Marinópolis,SP,-20.479866502487024,-50.83231794594798
Martinópolis,SP,-22.17200887947429,-51.12338814621801
Matão,SP,-21.610093431437065,-48.43012725766422
Mauá,SP,-23.66615733435896,-46.44639303772932
Mendonça,SP,-21.193989630614343,-49.57024589502185
Meridiano,SP,-20.398169607083087,-50.1866477837015
Mesópolis,SP,-19.957469525001578,-50.6153998757252
Miguelópolis,SP,-20.18465777280783,-48.10549205223805
Mineiros do Tietê,SP,-22.4632301282314,-48.43323198942692
Miracatu,SP,-24.19495518184039,-47.394653354913025
Mira Estrela,SP,-19.951744995494014,-50.12430034204983
Mirandópolis,SP,-21.08088883830621,-51.130455739892696
Mirante do Paranapanema,SP,-22.349161038499997,-51.9979332579304
Mirassol,SP,-20.82764244292362,-49.504253788756074
Mirassolândia,SP,-20.59498557321434,-49.48700637811432
Mococa,SP,-21.449419034550154,-47.03297658868403
Mogi das Cruzes,SP,-23.569459162543996,-46.18606701409369
Mogi Guaçu,SP,-22.232034501539047,-47.0289922557125
Mogi Mirim,SP,-22.451306652950468,-46.988392260944096
Mombuca,SP,-22.94271414046972,-47.60200287238315
Monções,SP,-20.863128894695013,-50.07945890463205
Mongaguá,SP,-24.070151599164237,-46.66806534093752
Monte Alegre do Sul,SP,-22.704290277319966,-46.667660748029974
Monte Alto,SP,-21.25929462318691,-48.53301318201673
Monte Aprazível,SP,-20.73743156659939,-49.76584083610906
Monte Azul Paulista,SP,-20.908868077475592,-48.68131644186848
Monte Castelo,SP,-21.25483691028556,-51.57137014788728
Monteiro Lobato,SP,-22.936537964951402,-45.80427919672668
Monte Mor,SP,-22.953180714593785,-47.30733244076519
Morro Agudo,SP,-20.688597960006938,-48.1533579194827
Morungaba,SP,-22.89385390433078,-46.78254516728197
Motuca,SP,-21.51378810462883,-48.17031600239632
Murutinga do Sul,SP,-20.99671629158711,-51.30142312668421
Nantes,SP,-22.596839041928746,-51.200881430709195
Narandiba,SP,-22.563631597382173,-51.52167571504764
Natividade da Serra,SP,-23.41508378385087,-45.38144241703552
Nazaré Paulista,SP,-23.191398433110756,-46.36647926470976
Neves Paulista,SP,-20.870436248345104,-49.64650131360759
Nhandeara,SP,-20.67304088637147,-50.046813002012904
Nipoã,SP,-20.891598622436124,-49.77824310942098
Nova Aliança,SP,-21.06259059779324,-49.51596966724299
Nova Campina,SP,-24.19059334650518,-48.97289708193195
Nova Canaã Paulista,SP,-20.372041382550538,-50.91055976448267
Nova Castilho,SP,-20.777808354173384,-50.34575397123751
Nova Europa,SP,-21.77432419587735,-48.54966127573556
Nova Granada,SP,-20.475957502340304,-49.3311042179689
Nova Guataporanga,SP,-21.322360935918443,-51.64544749333408
Nova Independência,SP,-21.135285902093006,-51.50521210207282
Novais,SP,-20.988549901101184,-48.91798588557754
Nova Luzitânia,SP,-20.8686545839756,-50.24936355513066
Nova Odessa,SP,-22.784106424066007,-47.28515400537697
Novo Horizonte,SP,-21.46911059033485,-49.28380016632807
Nuporanga,SP,-20.704827595505005,-47.729073823696226
Ocauçu,SP,-22.438059035629237,-49.937934251154644
Óleo,SP,-22.953641803368505,-49.383037937168574
Olímpia,SP,-20.705189061738736,-48.95960698648761
Onda Verde,SP,-20.617419621548162,-49.2436320198337
Oriente,SP,-22.141909446908688,-50.09371701009067
Orindiúva,SP,-20.201581098763423,-49.355487827123184
Orlândia,SP,-20.697849237485958,-47.905831714579016
Osasco,SP,-23.528737980986808,-46.7892662409682
Oscar Bressane,SP,-22.295336261442383,-50.257364377137336
Osvaldo Cruz,SP,-21.732671538766173,-50.87387048998619
Ourinhos,SP,-22.95265673208006,-49.85242874371869
Ouroeste,SP,-19.92243067900723,-50.40196541883229
Ouro Verde,SP,-21.510382238796087,-51.73784131861682
Pacaembu,SP,-21.495469324921242,-51.27420754129126
Palestina,SP,-20.321096107761708,-49.49766244997577
Palmares Paulista,SP,-21.104707623327503,-48.826665783521335
Palmeira d'Oeste,SP,-20.43892424928434,-50.74875689330929
Palmital,SP,-22.828753623032764,-50.22092747076203
Panorama,SP,-21.46327437324618,-51.85806077430516
Paraguaçu Paulista,SP,-22.459032955244385,-50.626564418552135
Paraibuna,SP,-23.478294547402985,-45.641859462692885
Paraíso,SP,-21.01963229953593,-48.764662116618005
Paranapanema,SP,-23.438395825223687,-48.79523266337559
Paranapuã,SP,-20.063760099834983,-50.594043458257296
Parapuã,SP,-21.852866573250818,-50.821694598574986
Pardinho,SP,-23.10218319262966,-48.40178912609251
Pariquera-Açu,SP,-24.678228026697106,-47.85008637454607
Parisi,SP,-20.2715654686099,-50.03738009834357
Patrocínio Paulista,SP,-20.704130411830175,-47.28940181994294
Paulicéia,SP,-21.198288998009936,-51.79071128773914
Paulínia,SP,-22.74835538889368,-47.145070723019145
Paulistânia,SP,-22.56837745172369,-49.305558388623105
Paulo de Faria,SP,-20.06656637277728,-49.46341335704777
Pederneiras,SP,-22.301354019905624,-48.86107897156413
Pedra Bela,SP,-22.775749703630567,-46.44184764705712
Pedranópolis,SP,-20.21008230420719,-50.107002317439914
Pedregulho,SP,-20.205551267327525,-47.43906470892142
Pedreira,SP,-22.754729932708283,-46.88856088432649
Pedrinhas Paulista,SP,-22.81690516027306,-50.80242931362676
Pedro de Toledo,SP,-24.16362574901421,-47.163488451319026
Penápolis,SP,-21.40530253003921,-50.09567893459746
Pereira Barreto,SP,-20.6776288840775,-51.10652419071367
Pereiras,SP,-23.12045284494576,-47.97882123563679
Peruíbe,SP,-24.279241879944397,-47.01299429546972
Piacatu,SP,-21.571326342645772,-50.64360529578739
Piedade,SP,-23.78693904080149,-47.43814355916526
Pilar do Sul,SP,-23.856320623340903,-47.72812468317933
Pindamonhangaba,SP,-22.87994724857088,-45.45927271922809
Pindorama,SP,-21.209798736789793,-48.91162429136549
Pinhalzinho,SP,-22.778677268814246,-46.57342579938949
Piquerobi,SP,-21.852534705154934,-51.731518565720734
Piquete,SP,-22.590284793771943,-45.17376920503336
Piracaia,SP,-23.046857001636425,-46.30225275844991
Piracicaba,SP,-22.726397784412956,-47.78399037480421
Piraju,SP,-23.18688496320306,-49.36608889854314
Pirajuí,SP,-21.957486163364994,-49.41354630087571
Pirangi,SP,-21.093841075890843,-48.669419405585785
Pirapora do Bom Jesus,SP,-23.378364738183908,-46.984909794078334
Pirapozinho,SP,-22.478947880178946,-51.61970016119194
Pirassununga,SP,-21.9958846733475,-47.389873228816704
Piratininga,SP,-22.424924229443004,-49.19180327543249
Pitangueiras,SP,-21.00619844477782,-48.24935967965736
Planalto,SP,-21.001179266516356,-49.93598900950496
Platina,SP,-22.62520491129526,-50.21273929549331
Poá,SP,-23.53047386429087,-46.34678318909784
Poloni,SP,-20.752449847313276,-49.819968098132975
Pompéia,SP,-22.029067704227007,-50.187709209723025
Pongaí,SP,-21.730162504100587,-49.358899977242075
Pontal,SP,-20.98454677460618,-48.064420285159535
Pontalinda,SP,-20.45064517529487,-50.52510261807792
Pontes Gestal,SP,-20.17480491546156,-49.75737810386695
Populina,SP,-19.90724508396584,-50.517299043602414
Porangaba,SP,-23.17383418985092,-48.117353243843446
Porto Feliz,SP,-23.230271210455903,-47.516918878523995
Porto Ferreira,SP,-21.842597331185075,-47.44717058350484
Potim,SP,-22.82529148229437,-45.303159610346015
Potirendaba,SP,-21.07551309999027,-49.39172728324052
Pracinha,SP,-21.837516511003315,-51.0751935972417
Pradópolis,SP,-21.344426321782734,-48.086057898142215
Praia Grande,SP,-24.015588165911947,-46.52271559086033
Pratânia,SP,-22.818524471543586,-48.696900119177464
Presidente Alves,SP,-22.12214012889247,-49.431743080831716
Presidente Bernardes,SP,-22.10706260110916,-51.62026491424745
Presidente Epitácio,SP,-21.910189018697963,-52.17475387104024
Presidente Prudente,SP,-21.992958155748333,-51.343080816464784
Presidente Venceslau,SP,-21.79288620151229,-51.83830071293086
Promissão,SP,-21.524390165569564,-49.87040571806819
Quadra,SP,-23.301002047677176,-48.03861839775111
Quatá,SP,-22.20584109678359,-50.64526611020459
Queiroz,SP,-21.800540295171917,-50.245263555128616
